Country,RGI_ID,GLIMS_ID,Glacier_Name,Number of dated surges,CENLAT,CENLON,AREA,ZMIN,ZMAX,ZMED,SLOPE,ASPECT,LMAX
Pamirs,RGI50-13.13574,G072475E38572N,14.03.13//249 Malyy Muzkulak,0,38.5715476,72.47510781,152.131,3615,6814,5255,15.5,50,37217
Pamirs,RGI50-13.13574,G072475E38572N,14.03.13//250 Nizhniy Muzkulak,0,38.5715476,72.47510781,152.131,3615,6814,5255,15.5,50,37217
Pamirs,RGI50-13.13574,G072475E38572N,14.03.13//251,0,38.5715476,72.47510781,152.131,3615,6814,5255,15.5,50,37217
Pamirs,RGI50-13.13574,G072475E38572N,14.03.13//251 Grumm - Grzhi maylo,0,38.5715476,72.47510781,152.131,3615,6814,5255,15.5,50,37217
Pamirs,RGI50-13.13588,G072579E38549N,14.03.13//170,0,38.54866028,72.5786438,1.032,4308,5789,4679,30,51,2343
Pamirs,RGI50-13.13589,G072567E38511N,14.03.13//168,0,38.51129665,72.56737571,2.713,4057,5555,4912,27.5,42,4664
Pamirs,RGI50-13.13593,G072537E38483N,14.03.13//160,1,38.48257359,72.53741185,3.291,4151,6006,4950,24.8,140,4509
Pamirs,RGI50-13.13595,G072511E38478N,14.03.13//156,1,38.47760578,72.51051282,4.943,3926,5971,5266,21.4,165,5184
Pamirs,RGI50-13.13596,G072500E38454N,14.03.13//154,1,38.45414596,72.50039418,2.191,4239,5318,4915,23.9,74,2922
Pamirs,RGI50-13.13598,G072506E38465N,14.03.13//155,0,38.46463429,72.50559303,0.834,4485,5395,5015,23.6,124,2683
Pamirs,RGI50-13.13599,G072482E38452N,14.03.13//146,0,38.45196371,72.48185056,0.446,4898,5289,5091,18.7,141,1325
Pamirs,RGI50-13.13600,G072458E38488N,14.03.13//136 Bashurvdara,0,38.48785472,72.45833474,28.59,3524,6348,4976,18.9,172,11710
Pamirs,RGI50-13.13600,G072458E38488N,14.03.13//138,0,38.48785472,72.45833474,28.59,3524,6348,4976,18.9,172,11710
Pamirs,RGI50-13.13600,G072458E38488N,14.03.13//139,0,38.48785472,72.45833474,28.59,3524,6348,4976,18.9,172,11710
Pamirs,RGI50-13.13600,G072458E38488N,14.03.13//143,0,38.48785472,72.45833474,28.59,3524,6348,4976,18.9,172,11710
Pamirs,RGI50-13.13612,G072377E38460N,14.03.13//124,1,38.46001482,72.37667828,30.578,3591,6847,5053,25.3,135,11249
Pamirs,RGI50-13.13612,G072377E38460N,14.03.13//128a Habarvivhats,1,38.46001482,72.37667828,30.578,3591,6847,5053,25.3,135,11249
Pamirs,RGI50-13.13612,G072377E38460N,14.03.13//128b Habarvivhats,1,38.46001482,72.37667828,30.578,3591,6847,5053,25.3,135,11249
Pamirs,RGI50-13.13612,G072377E38460N,14.03.13//128c Habarvivhats,1,38.46001482,72.37667828,30.578,3591,6847,5053,25.3,135,11249
Pamirs,RGI50-13.13612,G072377E38460N,14.03.13//129,1,38.46001482,72.37667828,30.578,3591,6847,5053,25.3,135,11249
Pamirs,RGI50-13.13612,G072377E38460N,14.03.13//130,1,38.46001482,72.37667828,30.578,3591,6847,5053,25.3,135,11249
Pamirs,RGI50-13.13623,G072571E38500N,14.03.13//165,0,38.50036346,72.57093304,0.365,4613,5117,4756,24.3,134,969
Pamirs,RGI50-13.13627,G072578E38561N,14.03.13//171,0,38.56108629,72.57784068,1.322,4114,4677,4440,10.5,93,3503
Pamirs,RGI50-13.13636,G072586E38603N,14.03.13//176 Kholodnaya Stena -1,0,38.6031189,72.58570862,8.744,4174,5377,4506,13.1,62,5478
Pamirs,RGI50-13.13692,G072651E38542N,14.03.13//189,0,38.54214121,72.65064217,0.39,4583,5046,4694,31.8,360,824
Pamirs,RGI50-13.13769,G072596E38331N,14.03.13//585,0,38.3305049,72.59648666,3.448,4235,5505,4907,27,352,3760
Pamirs,RGI50-13.13769,G072596E38331N,14.03.13//587,0,38.3305049,72.59648666,3.448,4235,5505,4907,27,352,3760
Pamirs,RGI50-13.13776,G072631E38329N,14.03.13//581,0,38.32905326,72.63085102,5.481,3933,5632,5074,18.6,5,6345
Pamirs,RGI50-13.13779,G072669E38324N,14.03.13//580,0,38.3239975,72.66870117,3.911,4310,5638,4993,21.6,343,5190
Pamirs,RGI50-13.13787,G072686E38332N,14.03.13//576,0,38.33235736,72.68607749,1.123,4347,5451,4956,27.9,49,2787
Pamirs,RGI50-13.13810,G072799E38303N,14.03.13//565,0,38.30317794,72.79854767,2.646,4174,5765,4821,21,344,5629
Pamirs,RGI50-13.13812,G072826E38281N,14.03.13//549 Azyktash,0,38.28129372,72.82602597,6.332,4354,5553,4802,16.2,67,7463
Pamirs,RGI50-13.13819,G072809E38323N,14.03.13//563,0,38.32296771,72.80933274,0.695,4454,5457,4964,33.8,20,1652
Pamirs,RGI50-13.13831,G072905E38303N,14.03.13//547,0,38.30270976,72.90516344,2.282,4488,5247,4933,19.1,16,3783
Pamirs,RGI50-13.13851,G072894E38374N,14.03.13//541,0,38.37358676,72.89365402,0.778,4651,5395,4887,27.2,22,1847
Pamirs,RGI50-13.13869,G073173E38390N,14.03.13//524 Aydemge,0,38.38950112,73.17284928,4.631,4651,5676,5248,20.1,16,5032
Pamirs,RGI50-13.13876,G073232E38405N,14.03.13//520 Karadzhilga,0,38.40534767,73.23216213,2.044,4612,5465,5022,21.8,5,3064
Pamirs,RGI50-13.13884,G073306E38442N,14.03.13//511,0,38.44174485,73.30611547,2.856,4664,6048,5109,20.3,341,4659
Pamirs,RGI50-13.13896,G073364E38438N,14.03.13//502a  Sovetskikh ofitserov,0,38.43829046,73.36355101,13.859,4580,6000,5135,14.7,313,8478
Pamirs,RGI50-13.13896,G073364E38438N,14.03.13//502b Sovetskikh ofitserov,0,38.43829046,73.36355101,13.859,4580,6000,5135,14.7,313,8478
Pamirs,RGI50-13.13899,G073322E38415N,14.03.14//748,0,38.41548301,73.32161368,1.325,4716,5240,4951,12.1,144,3206
Pamirs,RGI50-13.13900,G073304E38416N,14.03.14//749,0,38.41635513,73.30357361,1.211,4908,5820,5360,24.4,98,2864
Pamirs,RGI50-13.13919,G073354E38483N,14.03.13//499,0,38.4833403,73.35426474,1.677,4911,5765,5258,23,336,3066
Pamirs,RGI50-13.13927,G073290E38532N,14.03.13//463,0,38.53159332,73.29036713,1.236,4767,5631,5164,21.7,38,2838
Pamirs,RGI50-13.13930,G073269E38562N,14.03.13//470,0,38.56176484,73.26907777,0.774,4852,5892,5264,25.2,326,2763
Pamirs,RGI50-13.13931,G073284E38551N,14.03.13//465,0,38.55108131,73.28354899,0.977,4836,6038,5477,31.3,81,2212
Pamirs,RGI50-13.13942,G073254E38540N,14.03.13//471,0,38.53994751,73.25402832,4.078,4720,5976,5205,14.8,15,5942
Pamirs,RGI50-13.13953,G073200E38492N,14.03.13//479,0,38.4920934,73.2000472,0.702,4839,5499,5216,27.1,31,1396
Pamirs,RGI50-13.13971,G073264E38511N,14.03.13//497,0,38.51144189,73.26371928,0.295,5131,5599,5251,26.4,77,1113
Pamirs,RGI50-13.13985,G073387E38467N,14.03.13//453a,0,38.46740723,73.3868103,7.586,4495,5879,5045,16.8,15,7271
Pamirs,RGI50-13.13985,G073387E38467N,14.03.13//453b,0,38.46740723,73.3868103,7.586,4495,5879,5045,16.8,15,7271
Pamirs,RGI50-13.14011,G073558E38422N,14.03.14//610b,0,38.422454,73.55792316,2.635,4788,5811,5091,21.9,65,3408
Pamirs,RGI50-13.14017,G073476E38416N,14.03.14//709,0,38.41640949,73.47639246,1.086,4942,5584,5144,17.9,128,1804
Pamirs,RGI50-13.14018,G073456E38410N,14.03.14//710,0,38.40982,73.45564517,1.016,4938,5701,5147,19.4,102,2186
Pamirs,RGI50-13.14031,G073585E38407N,14.03.14//611b,0,38.40707555,73.58478219,1.004,4775,5343,5033,18.4,3,2157
Pamirs,RGI50-13.14032,G073571E38408N,14.03.14//611a,0,38.40762271,73.57061763,2.03,4755,5813,5095,20.3,43,3313
Pamirs,RGI50-13.14092,G073589E38486N,14.03.14//597 Kyzyldzhilga,0,38.48558297,73.58881231,1.93,4810,5666,5188,21.4,12,3040
Pamirs,RGI50-13.14093,G073608E38489N,14.03.14//598,0,38.4889861,73.60765749,1.28,4854,5486,5156,22.1,360,2184
Pamirs,RGI50-13.14112,G073490E38519N,14.03.17//103,0,38.5187223,73.49032456,1.916,4689,5598,4885,17.9,19,3198
Pamirs,RGI50-13.14112,G073490E38519N,14.03.17//104,0,38.5187223,73.49032456,1.916,4689,5598,4885,17.9,19,3198
Pamirs,RGI50-13.14139,G073409E38646N,14.03.17//119,0,38.6462877,73.40867405,1.719,4854,5825,5159,17.2,6,3819
Pamirs,RGI50-13.14145,G073373E38637N,14.03.17//122,0,38.63701432,73.37327524,2.799,4753,5927,5301,22.6,354,4192
Pamirs,RGI50-13.14146,G073352E38644N,14.03.17//125,0,38.6443302,73.3520061,1.637,4937,6095,5267,21.6,9,3417
Pamirs,RGI50-13.14154,G073349E38610N,14.03.13//437,0,38.60989462,73.34886862,1.268,4924,5720,5305,26.8,61,2453
Pamirs,RGI50-13.14159,G073290E38644N,14.03.13//431,0,38.64391327,73.29034424,2.499,4722,5779,5161,26.1,16,3675
Pamirs,RGI50-13.14167,G073426E38649N,14.03.17//118,0,38.64865545,73.42593319,1.047,4785,5416,5102,22.8,356,1873
Pamirs,RGI50-13.14191,G073691E39100N,14.03.17//10,0,39.09980798,73.69136818,8.289,4788,5674,5293,17.1,356,5906
Pamirs,RGI50-13.14191,G073691E39100N,14.03.17//11,0,39.09980798,73.69136818,8.289,4788,5674,5293,17.1,356,5906
Pamirs,RGI50-13.14200,G073168E38232N,14.03.14//249,1,38.2321842,73.16843937,0.743,4626,5741,5291,30.9,346,2086
Pamirs,RGI50-13.14237,G073623E38832N,14.03.17//52 Boz - Chubek,0,38.83187956,73.62291226,5.447,4698,5672,5301,16.5,0,4701
Pamirs,RGI50-13.14268,G073747E38943N,14.03.17//32,0,38.94297393,73.74714001,1.602,4776,5639,5285,22.9,357,2735
Pamirs,RGI50-13.14273,G073798E38938N,14.03.17//20 Karaart,0,38.9376297,73.79847717,11.3,4709,5839,5245,21.3,6,5758
Pamirs,RGI50-13.14273,G073798E38938N,14.03.17//21,0,38.9376297,73.79847717,11.3,4709,5839,5245,21.3,6,5758
Pamirs,RGI50-13.14273,G073798E38938N,14.03.17//23,0,38.9376297,73.79847717,11.3,4709,5839,5245,21.3,6,5758
Pamirs,RGI50-13.14273,G073798E38938N,14.03.17//27,0,38.9376297,73.79847717,11.3,4709,5839,5245,21.3,6,5758
Pamirs,RGI50-13.14273,G073798E38938N,14.03.17//28,0,38.9376297,73.79847717,11.3,4709,5839,5245,21.3,6,5758
Pamirs,RGI50-13.14280,G073766E38944N,14.03.17//31,0,38.94422913,73.7664032,1.534,4661,5714,5133,25.2,343,3779
Pamirs,RGI50-13.14282,G073785E38955N,14.03.17//30,0,38.95516069,73.78483345,1.253,4664,5640,5082,23.6,15,3021
Pamirs,RGI50-13.14313,G073475E39283N,14.03.18//7,0,39.28268343,73.47537335,0.52,4609,5248,5002,34.3,21,920
Pamirs,RGI50-13.14320,G073541E39434N,14.03.18//88,1,39.43433149,73.54094988,40.252,4437,6555,5565,21.9,199,13198
Pamirs,RGI50-13.14320,G073541E39434N,14.03.18//89,1,39.43433149,73.54094988,40.252,4437,6555,5565,21.9,199,13198
Pamirs,RGI50-13.14320,G073541E39434N,14.03.18//91 Kurumdy,1,39.43433149,73.54094988,40.252,4437,6555,5565,21.9,199,13198
Pamirs,RGI50-13.14320,G073541E39434N,14.03.18//92,0,39.43433149,73.54094988,40.252,4437,6555,5565,21.9,199,13198
Pamirs,RGI50-13.14320,G073541E39434N,14.03.18//93,1,39.43433149,73.54094988,40.252,4437,6555,5565,21.9,199,13198
Pamirs,RGI50-13.14321,G073544E39474N,14.03.19//57 (East Kyzylsu),1,39.47370911,73.54373169,44.436,3744,6546,4960,25,11,14686
Pamirs,RGI50-13.14321,G073544E39474N,14.03.19//64,0,39.47370911,73.54373169,44.436,3744,6546,4960,25,11,14686
Pamirs,RGI50-13.14321,G073544E39474N,14.03.19//65,0,39.47370911,73.54373169,44.436,3744,6546,4960,25,11,14686
Pamirs,RGI50-13.14321,G073544E39474N,14.03.19//66,1,39.47370911,73.54373169,44.436,3744,6546,4960,25,11,14686
Pamirs,RGI50-13.14321,G073544E39474N,14.03.19//67,0,39.47370911,73.54373169,44.436,3744,6546,4960,25,11,14686
Pamirs,RGI50-13.14321,G073544E39474N,14.03.19//68,0,39.47370911,73.54373169,44.436,3744,6546,4960,25,11,14686
Pamirs,RGI50-13.14327,G073469E39451N,14.03.18//82,0,39.45134599,73.46877318,10.13,4458,6216,5401,23,220,7411
Pamirs,RGI50-13.14327,G073469E39451N,14.03.18//84,0,39.45134599,73.46877318,10.13,4458,6216,5401,23,220,7411
Pamirs,RGI50-13.14335,G073427E39457N,14.03.07//122a,0,39.45712548,73.42737068,2.755,4310,5407,4806,23.4,348,3397
Pamirs,RGI50-13.14336,G073488E39512N,14.03.07//1,1,39.51196002,73.48840345,2.284,4293,5300,4674,21,254,3044
Pamirs,RGI50-13.14338,G073480E39485N,14.03.07//120a Kichkesu,0,39.48528334,73.47998389,20.756,3809,6201,4869,26.5,335,8948
Pamirs,RGI50-13.14338,G073480E39485N,14.03.07//120b,0,39.48528334,73.47998389,20.756,3809,6201,4869,26.5,335,8948
Pamirs,RGI50-13.14338,G073480E39485N,14.03.07//121,0,39.48528334,73.47998389,20.756,3809,6201,4869,26.5,335,8948
Pamirs,RGI50-13.14339,G073369E39443N,14.03.07//125a,0,39.44346111,73.3693338,3.518,4358,5090,4624,19.5,349,3345
Pamirs,RGI50-13.14356,G073394E39489N,14.03.07//124,1,39.48934885,73.39350925,1.619,4085,5291,4536,24.1,5,3081
Pamirs,RGI50-13.14370,G073308E39476N,14.03.07//130 Bardobo,0,39.47585614,73.30811504,3.281,4008,5041,4378,21.3,317,4263
Pamirs,RGI50-13.14375,G073318E39493N,14.03.07//129,0,39.49299393,73.31751673,2.466,4015,4792,4249,16.2,344,3215
Pamirs,RGI50-13.14387,G073337E39484N,14.03.07//127,0,39.48441785,73.33738429,1.647,4157,4985,4546,16.1,28,3427
Pamirs,RGI50-13.14483,G072464E38150N,14.03.14//6,1,38.14985339,72.46431374,5.92,4284,5549,4963,17.9,4,5129
Pamirs,RGI50-13.14485,G072526E38145N,14.03.14//23,0,38.145485,72.52551313,2.814,4496,5498,5016,22.3,29,3845
Pamirs,RGI50-13.14505,G072469E38099N,14.03.14//31,0,38.09946919,72.4689956,3.244,4494,5460,4997,22.8,78,4363
Pamirs,RGI50-13.14507,G072505E38076N,14.03.14//33,0,38.07574844,72.50453186,3.691,4244,5526,4670,17.4,15,4879
Pamirs,RGI50-13.14518,G072533E38016N,14.03.14//46,0,38.01561039,72.53341131,5.053,4546,5721,5067,19.8,88,4946
Pamirs,RGI50-13.14523,G072486E37984N,14.03.13//650,0,37.9839676,72.48591616,0.88,4396,5363,4918,34.4,6,1678
Pamirs,RGI50-13.14558,G072643E37857N,14.03.15//185,0,37.85699362,72.64310918,0.585,4631,5185,4833,21.1,354,1595
Pamirs,RGI50-13.14564,G072581E37961N,14.03.14//53,0,37.96054617,72.58053688,0.859,4509,5224,4797,22.9,25,2271
Pamirs,RGI50-13.14572,G072480E37925N,14.03.15//167a,0,37.92500193,72.48023535,2.963,4626,5375,4927,20.6,31,3270
Pamirs,RGI50-13.14572,G072480E37925N,14.03.15//167b,0,37.92500193,72.48023535,2.963,4626,5375,4927,20.6,31,3270
Pamirs,RGI50-13.14572,G072480E37925N,14.03.15//167c,0,37.92500193,72.48023535,2.963,4626,5375,4927,20.6,31,3270
Pamirs,RGI50-13.14576,G072526E37863N,14.03.15//154,0,37.86253308,72.52576139,1.719,4438,5338,4880,24.7,39,2694
Pamirs,RGI50-13.14589,G072324E37871N,14.03.15//129 Safedob,0,37.87110828,72.32425748,21.785,4264,5551,4894,12.9,66,10567
Pamirs,RGI50-13.14618,G072340E37796N,14.03.15//100,0,37.79642483,72.3397021,0.495,4416,4815,4640,26.1,14,1108
Pamirs,RGI50-13.14632,G072233E37785N,14.03.15//77,0,37.78543203,72.23252554,0.153,4563,4921,4771,28.8,40,653
Pamirs,RGI50-13.14649,G072135E37808N,14.03.15//58,0,37.80793203,72.13461431,1.147,4632,5032,4789,14.4,146,1630
Pamirs,RGI50-13.14651,G072146E37790N,14.03.15//57,0,37.79039785,72.1457163,1.401,4354,4980,4638,20.7,39,2690
Pamirs,RGI50-13.14657,G072538E37908N,14.03.15//160,0,37.9081171,72.53773742,1.253,4553,5360,4873,21.4,13,2506
Pamirs,RGI50-13.14659,G072559E37895N,14.03.15//159,0,37.89468551,72.55928907,1.315,4434,5275,4811,27.2,23,2816
Pamirs,RGI50-13.14662,G072163E37890N,14.03.13//801,0,37.89014877,72.16339202,2.673,4062,5610,4747,24.8,315,4570
Pamirs,RGI50-13.14678,G072304E37993N,14.03.13//689,0,37.99304579,72.30402888,4.335,4377,5728,5040,22.3,359,5116
Pamirs,RGI50-13.14687,G072236E38062N,14.03.13//697,0,38.06157832,72.23605161,1.503,4482,5365,4839,25.9,19,2265
Pamirs,RGI50-13.14701,G072330E38006N,14.03.13//682,0,38.00610856,72.32995091,0.517,4791,5432,5056,23.7,81,1872
Pamirs,RGI50-13.14715,G072469E38078N,14.03.14//32,0,38.07819337,72.46945414,3.359,4430,5563,4935,26.1,48,4713
Pamirs,RGI50-13.14717,G072437E38129N,14.03.13//603,0,38.12934741,72.43661453,5.083,3878,5784,4539,20.9,350,7423
Pamirs,RGI50-13.14728,G072402E38141N,14.03.13//609,0,38.14066194,72.40216442,1.569,4107,5264,4667,23.8,2,2652
Pamirs,RGI50-13.14738,G072491E38151N,14.03.14//7,1,38.15070783,72.49094331,3.784,4421,5530,5059,19.4,342,4229
Pamirs,RGI50-13.14739,G072502E38173N,14.03.14//8,0,38.17304718,72.50228867,2.089,4584,5558,5095,20.1,353,3722
Pamirs,RGI50-13.14770,G072650E38112N,14.03.14//82,0,38.11247792,72.65047093,0.811,4733,5592,4984,23.8,77,2478
Pamirs,RGI50-13.14771,G072648E38092N,14.03.14//83,0,38.0922059,72.6481915,2.94,4602,5787,4844,15.1,33,4550
Pamirs,RGI50-13.14789,G072709E38006N,14.03.14//93,0,38.00576019,72.70886231,3.055,4731,5498,5103,16.7,349,3948
Pamirs,RGI50-13.14797,G072724E37994N,14.03.14//100,0,37.99414144,72.72410863,2.832,4616,5473,5066,15.3,49,3871
Pamirs,RGI50-13.14838,G072805E38101N,14.03.14//126b,0,38.10085671,72.80460892,0.493,4906,5376,5139,19.1,86,1358
Pamirs,RGI50-13.14839,G072813E38095N,14.03.14//126a,0,38.09528351,72.81256104,2.434,4554,5765,4993,30.4,32,3093
Pamirs,RGI50-13.14839,G072813E38095N,14.03.14//127,0,38.09528351,72.81256104,2.434,4554,5765,4993,30.4,32,3093
Pamirs,RGI50-13.14852,G072987E38087N,14.03.14//201,0,38.08681477,72.98742755,2.991,4591,5636,5054,21.9,18,3044
Pamirs,RGI50-13.14853,G073012E38093N,14.03.14//202,0,38.09254608,73.0119359,1.44,4504,5211,4992,25.2,2,2394
Pamirs,RGI50-13.14854,G073021E38097N,14.03.14//203,0,38.09664267,73.0210085,0.592,4563,5176,4945,24.6,343,1586
Pamirs,RGI50-13.14863,G073017E38139N,14.03.14//219,0,38.1394881,73.01714594,1.067,4697,5414,4946,21.7,7,2119
Pamirs,RGI50-13.14864,G072995E38131N,14.03.14//217,0,38.13073111,72.99462179,2.419,4663,5580,5196,27.5,20,3150
Pamirs,RGI50-13.14898,G073137E38214N,14.03.14//243,0,38.21359939,73.13673567,1.715,4648,5653,4932,22.2,346,2676
Pamirs,RGI50-13.14900,G073138E38195N,14.03.14//273,0,38.19519432,73.13781121,3.089,4714,5730,5192,18.7,108,4507
Pamirs,RGI50-13.14916,G073177E38133N,14.03.14//292,0,38.13318313,73.17740216,0.62,4699,5389,5124,36,22,1068
Pamirs,RGI50-13.14921,G073239E38183N,14.03.14//269,0,38.18339054,73.23859196,0.611,5055,5680,5455,21.7,143,1807
Pamirs,RGI50-13.14933,G073097E38055N,14.03.14//306,0,38.05548373,73.09716786,1.507,4716,5574,5041,20.8,23,3127
Pamirs,RGI50-13.14940,G073115E38037N,14.03.14//312,0,38.03718453,73.11547494,5.331,4545,5590,5065,20.6,26,5579
Pamirs,RGI50-13.14943,G073179E38019N,14.03.14//316,0,38.01921463,73.1789093,6.841,4415,5845,5123,20.6,360,6757
Pamirs,RGI50-13.14943,G073179E38019N,14.03.14//317,0,38.01921463,73.1789093,6.841,4415,5845,5123,20.6,360,6757
Pamirs,RGI50-13.15003,G073204E38046N,14.03.14//328,0,38.04613661,73.20431588,1.541,4793,5594,5153,20.9,17,3052
Pamirs,RGI50-13.15004,G073227E38055N,14.03.14//329,0,38.05545807,73.22714996,0.908,4763,5493,5121,29.8,2,1542
Pamirs,RGI50-13.15014,G073287E38107N,14.03.14//336,0,38.10706329,73.28707886,1.198,4657,5656,5181,26.9,20,2328
Pamirs,RGI50-13.15021,G073287E38085N,14.03.14//342,0,38.08528181,73.28714543,3.981,4789,5743,5290,19.1,49,4466
Pamirs,RGI50-13.15023,G073311E38085N,14.03.14//343,0,38.0845347,73.31110278,1.66,4776,5438,5080,21.2,356,2930
Pamirs,RGI50-13.15099,G072161E37634N,14.03.15//519,0,37.63357454,72.16068224,1.966,4410,5318,4854,23.5,0,2807
Pamirs,RGI50-13.15104,G072174E37634N,14.03.15//520,0,37.63383283,72.17414716,0.681,4451,5361,4789,21,351,2883
Pamirs,RGI50-13.15127,G072207E37601N,14.03.15//510,0,37.60098958,72.20734969,3.025,4410,5381,4910,19.3,354,4852
Pamirs,RGI50-13.15137,G072255E37637N,14.03.15//506,0,37.63693728,72.25513064,3.286,4570,5411,4944,13.8,30,4958
Pamirs,RGI50-13.15158,G072234E37922N,14.03.13//732,0,37.92225882,72.2340962,0.322,4665,5226,4931,36.4,344,694
Pamirs,RGI50-13.15236,G073134E38134N,14.03.14//288,0,38.13433173,73.13381363,1.312,4683,5462,5066,31.2,356,1418
Pamirs,RGI50-13.15247,G073048E38171N,14.03.14//235,0,38.17121124,73.04780579,0.626,4753,5416,5105,33.6,27,1308
Pamirs,RGI50-13.15305,G072799E38089N,14.03.14//124,0,38.08870697,72.79864502,0.95,4743,5767,5249,28.6,315,2178
Pamirs,RGI50-13.15323,G072769E37997N,14.03.14//103,0,37.99728667,72.76934318,1.063,4898,5466,5080,15.1,352,2300
Pamirs,RGI50-13.15328,G072746E37985N,14.03.14//101,0,37.98510607,72.74648371,2.647,4728,5250,4953,14.9,3,2879
Pamirs,RGI50-13.15392,G072358E38156N,14.03.13//612,0,38.15592816,72.35791277,3.505,4009,5633,4649,22.6,24,5172
Pamirs,RGI50-13.15403,G072393E38150N,14.03.13//610,0,38.1500284,72.3925133,1.095,3920,5140,4215,23.7,30,2530
Pamirs,RGI50-13.15440,G072510E37854N,14.03.15//145,0,37.85406433,72.5099454,3.109,4581,5627,5171,17.2,137,4314
Pamirs,RGI50-13.15467,G072279E37900N,14.03.13//722,1,37.90039261,72.27944692,9.393,4125,5481,4863,20.3,15,6199
Pamirs,RGI50-13.15482,G072499E37840N,14.03.15//144,0,37.84028253,72.49875884,2.983,4490,5473,5058,19.2,96,4181
Pamirs,RGI50-13.15484,G072263E37915N,14.03.13//725,0,37.91549311,72.26330776,0.945,4496,5202,4813,24.5,31,1975
Pamirs,RGI50-13.15513,G072342E38017N,14.03.13//683,0,38.01747513,72.34249878,0.405,4441,5472,5245,39.7,355,1268
Pamirs,RGI50-13.15518,G072412E37995N,14.03.13//671,0,37.99506378,72.41183472,1.976,4387,5450,4813,23.5,12,3524
Pamirs,RGI50-13.15552,G072217E37611N,14.03.15//511,0,37.61115434,72.21726954,0.732,4501,5412,4829,28.3,337,1767
Pamirs,RGI50-13.15554,G072250E37611N,14.03.15//500,0,37.61108749,72.24961595,6.706,4532,5645,5036,15.6,55,5662
Pamirs,RGI50-13.15563,G072123E37565N,14.03.15//559,0,37.56520655,72.12310278,0.897,4544,5411,4844,22.1,343,2157
Pamirs,RGI50-13.15569,G073120E38211N,14.03.14//242,0,38.2109911,73.1198214,1.6,4729,5667,5149,22.3,336,3074
Pamirs,RGI50-13.15921,G072668E37378N,14.03.15//740,0,37.3776798,72.66759368,0.681,4698,5259,4975,22.9,343,1395
Pamirs,RGI50-13.15999,G072666E37302N,14.03.15//745,0,37.30205716,72.66632405,0.598,4717,5223,4886,20.4,13,1397
Pamirs,RGI50-13.16013,G072681E37250N,14.03.16//295,0,37.24972521,72.68079948,1.386,4747,5523,5045,24.4,5,1640
Pamirs,RGI50-13.16026,G072652E37225N,14.03.15//752,0,37.22508539,72.65180356,1.932,4661,5410,4954,18.8,14,2778
Pamirs,RGI50-13.16039,G072613E37192N,14.03.16//284,0,37.19232122,72.61330792,3.511,4731,5792,5172,24.6,39,2853
Pamirs,RGI50-13.16045,G072551E37145N,14.03.16//266 - Kishti Dzharob,0,37.14533601,72.55058116,10.55,4120,6243,4763,15.2,111,7758
Pamirs,RGI50-13.16117,G072187E37068N,14.03.16//220,0,37.06849478,72.18713211,0.646,5068,5441,5278,14.8,119,1814
Pamirs,RGI50-13.16118,G072194E37080N,14.03.16//221 Ganzek,0,37.07952215,72.19374745,3.078,4799,5799,5264,17.4,122,4139
Pamirs,RGI50-13.16136,G071962E36981N,14.03.16//192,0,36.98068847,71.96228588,1.123,5085,5556,5226,13.8,131,1957
Pamirs,RGI50-13.16142,G071895E36981N,14.03.15//862,0,36.98075841,71.89517169,0.533,4569,5369,4908,28.4,9,1576
Pamirs,RGI50-13.16476,G073405E38024N,14.03.14//400,0,38.0237427,73.40510368,0.942,4890,5719,5171,22,355,2453
Pamirs,RGI50-13.16477,G073421E38034N,14.03.14//404,0,38.03381518,73.42135934,1.305,4903,5725,5135,17.5,15,2638
Pamirs,RGI50-13.16484,G073447E38046N,14.03.14//405,0,38.04644586,73.44652662,2.052,4825,5740,5245,22.1,341,3430
Pamirs,RGI50-13.16494,G073430E38019N,14.03.14//430,0,38.01879822,73.42965291,3.446,4894,5766,5235,17,41,4374
Pamirs,RGI50-13.16499,G073450E38068N,14.03.14//410,0,38.06848854,73.45013788,0.938,4834,5541,5066,23.2,2,1956
Pamirs,RGI50-13.16537,G072684E37658N,14.03.15//405,0,37.65829363,72.684417,1.63,4755,5546,5004,22.4,319,2443
Pamirs,RGI50-13.16594,G072513E37136N,14.03.16//263,0,37.13610249,72.5125128,8.952,4220,6346,5022,23.2,130,7467
Pamirs,RGI50-13.16594,G072513E37136N,14.03.16//264 Zugvand,0,37.13610249,72.5125128,8.952,4220,6346,5022,23.2,130,7467
Pamirs,RGI50-13.16675,G071984E36991N,14.03.16//194,0,36.99082947,71.98436737,2.378,4806,5908,5266,20.5,101,4506
